transaction_id,transaction_date,customer_id,customer_segment,account_type,transaction_type,category,channel,amount,city
TXN010389,2025-05-20,CUST0418,Premium,Current,Purchase,Utilities,Online,58.87,Port Elizabeth
TXN010390,2025-08-08,CUST0476,Affluent,Current,Payment,Entertainment,Card,168.4,Stellenbosch
TXN010391,2025-04-05,CUST0496,Affluent,Current,Deposit,Travel,Card,494.57,Pretoria
TXN010392,2025-10-07,CUST0386,Mass Market,Current,Purchase,Entertainment,Mobile,117.32,Johannesburg
TXN010393,2025-03-21,CUST0447,Affluent,Savings,Transfer,Subscriptions,Branch,132.81,Port Elizabeth
TXN010394,2025-03-15,CUST0039,Affluent,Current,Purchase,Groceries,Branch,30.77,Stellenbosch
TXN010395,2025-04-13,CUST0458,Mass Market,Current,Payment,Dining,ATM,48.86,Stellenbosch
TXN010396,2025-12-10,CUST0304,Mass Market,Current,Transfer,Subscriptions,Online,610.47,Stellenbosch
TXN010397,2025-03-27,CUST0013,Mass Market,Current,Deposit,Shopping,Card,411.72,Durban
TXN010398,2025-02-14,CUST0172,Mass Market,Savings,Payment,Subscriptions,Mobile,229.67,Port Elizabeth
TXN010399,2025-03-10,CUST0403,Mass Market,Savings,Deposit,Utilities,Card,664.06,Stellenbosch
TXN010400,2025-08-24,CUST0486,Mass Market,Current,Withdrawal,Subscriptions,ATM,75.46,Stellenbosch
TXN010401,2025-04-12,CUST0330,Mass Market,Savings,Deposit,Groceries,Branch,744.07,Durban
TXN010402,2025-08-28,CUST0179,Mass Market,Current,Deposit,Entertainment,ATM,640.99,Cape Town
TXN010403,2025-09-13,CUST0096,Mass Market,Credit,Withdrawal,Travel,Branch,69.0,Cape Town
TXN010404,2025-01-13,CUST0201,Mass Market,Current,Purchase,Travel,Branch,71.83,Port Elizabeth
TXN010405,2025-03-21,CUST0359,Affluent,Credit,Payment,Utilities,Mobile,194.45,Stellenbosch
TXN010406,2025-08-09,CUST0497,Mass Market,Current,Withdrawal,Healthcare,Branch,174.89,Johannesburg
TXN010407,2025-06-08,CUST0412,Premium,Savings,Deposit,Entertainment,Mobile,456.43,Durban
TXN010408,2025-12-17,CUST0080,Mass Market,Credit,Purchase,Subscriptions,ATM,24.35,Pretoria
TXN010409,2025-04-18,CUST0325,Affluent,Current,Deposit,Healthcare,Branch,401.33,Port Elizabeth
TXN010410,2025-03-23,CUST0390,Mass Market,Savings,Payment,Groceries,Branch,161.87,Johannesburg
TXN010411,2025-06-17,CUST0440,Mass Market,Savings,Payment,Subscriptions,Online,82.71,Stellenbosch
TXN010412,2025-06-21,CUST0051,Premium,Current,Withdrawal,Dining,Branch,101.03,Durban
TXN010413,2025-09-02,CUST0142,Mass Market,Current,Transfer,Healthcare,Mobile,985.39,Port Elizabeth
TXN010414,2025-10-17,CUST0280,Mass Market,Current,Transfer,Entertainment,Online,620.75,Durban
TXN010415,2025-06-17,CUST0235,Mass Market,Savings,Withdrawal,Dining,Mobile,39.36,Pretoria
TXN010416,2025-05-06,CUST0018,Affluent,Savings,Payment,Healthcare,Branch,71.38,Durban
TXN010417,2025-11-07,CUST0351,Affluent,Current,Transfer,Travel,Card,223.27,Pretoria
TXN010418,2025-12-16,CUST0107,Mass Market,Current,Payment,Travel,Online,76.29,Port Elizabeth
TXN010419,2025-04-09,CUST0417,Mass Market,Current,Transfer,Utilities,ATM,399.71,Port Elizabeth
TXN010420,2025-08-09,CUST0389,Premium,Savings,Withdrawal,Healthcare,Card,180.14,Johannesburg
TXN010421,2025-01-24,CUST0286,Mass Market,Current,Payment,Transport,ATM,58.84,Stellenbosch
TXN010422,2025-11-03,CUST0283,Mass Market,Current,Withdrawal,Transport,Branch,115.21,Cape Town
TXN010423,2025-01-25,CUST0102,Affluent,Savings,Withdrawal,Education,Mobile,87.63,Port Elizabeth
TXN010424,2025-03-28,CUST0214,Mass Market,Credit,Deposit,Education,Mobile,769.11,Port Elizabeth
TXN010425,2025-09-24,CUST0305,Mass Market,Current,Deposit,Travel,Branch,313.38,Stellenbosch
TXN010426,2025-03-28,CUST0286,Mass Market,Current,Payment,Utilities,Branch,157.56,Stellenbosch
TXN010427,2025-05-11,CUST0236,Mass Market,Savings,Purchase,Entertainment,Branch,43.92,Port Elizabeth
TXN010428,2025-07-04,CUST0294,Mass Market,Current,Purchase,Education,Mobile,122.34,Johannesburg
TXN010429,2025-11-15,CUST0062,Affluent,Current,Payment,Healthcare,Card,391.98,Cape Town
TXN010430,2025-04-28,CUST0307,Premium,Current,Payment,Utilities,Card,128.06,Durban
TXN010431,2025-10-15,CUST0158,Mass Market,Current,Deposit,Entertainment,Online,231.34,Durban
TXN010432,2025-02-21,CUST0324,Premium,Savings,Deposit,Entertainment,Branch,627.98,Port Elizabeth
TXN010433,2025-01-15,CUST0488,Affluent,Credit,Purchase,Healthcare,Branch,66.26,Stellenbosch
TXN010434,2025-04-08,CUST0461,Premium,Savings,Payment,Travel,Mobile,216.88,Johannesburg
TXN010435,2025-10-27,CUST0366,Premium,Current,Purchase,Dining,Online,161.1,Cape Town
TXN010436,2025-09-10,CUST0009,Affluent,Current,Withdrawal,Subscriptions,Online,73.31,Johannesburg
TXN010437,2025-11-20,CUST0024,Mass Market,Credit,Deposit,Education,Card,3278.59,Port Elizabeth
TXN010438,2025-02-16,CUST0335,Mass Market,Credit,Transfer,Dining,Card,207.19,Stellenbosch
TXN010439,2025-02-09,CUST0481,Mass Market,Current,Withdrawal,Entertainment,Card,45.44,Durban
TXN010440,2025-09-14,CUST0272,Affluent,Current,Payment,Dining,Card,192.38,Johannesburg
TXN010441,2025-01-04,CUST0365,Affluent,Credit,Transfer,Entertainment,Branch,356.76,Pretoria
TXN010442,2025-02-20,CUST0028,Affluent,Current,Payment,Dining,Online,162.03,Port Elizabeth
TXN010443,2025-02-07,CUST0360,Mass Market,Savings,Transfer,Entertainment,Mobile,434.71,Cape Town
TXN010444,2025-11-23,CUST0106,Mass Market,Current,Transfer,Transport,ATM,249.98,Stellenbosch
TXN010445,2025-01-03,CUST0056,Premium,Savings,Deposit,Education,Online,335.98,Port Elizabeth
TXN010446,2025-02-10,CUST0250,Mass Market,Current,Transfer,Travel,Card,226.62,Stellenbosch
TXN010447,2025-04-04,CUST0013,Mass Market,Current,Transfer,Transport,Branch,128.03,Durban
TXN010448,2025-11-01,CUST0208,Mass Market,Savings,Withdrawal,Travel,Online,56.81,Johannesburg
TXN010449,2025-01-18,CUST0383,Premium,Current,Purchase,Dining,Branch,20.02,Pretoria
TXN010450,2025-06-28,CUST0141,Affluent,Savings,Deposit,Groceries,Online,688.41,Port Elizabeth
TXN010451,2025-02-20,CUST0265,Mass Market,Current,Withdrawal,Travel,ATM,69.8,Johannesburg
TXN010452,2025-07-24,CUST0354,Mass Market,Credit,Deposit,Groceries,Card,493.58,Johannesburg
TXN010453,2025-12-24,CUST0453,Mass Market,Credit,Purchase,Transport,Branch,30.78,Durban
TXN010454,2025-11-24,CUST0214,Mass Market,Credit,Purchase,Travel,Mobile,80.93,Port Elizabeth
TXN010455,2025-06-25,CUST0175,Affluent,Current,Transfer,Dining,ATM,248.35,Pretoria
TXN010456,2025-06-08,CUST0094,Affluent,Current,Deposit,Entertainment,ATM,1683.3,Pretoria
TXN010457,2025-04-22,CUST0466,Mass Market,Credit,Deposit,Travel,Card,655.78,Stellenbosch
TXN010458,2025-07-10,CUST0327,Affluent,Current,Purchase,Shopping,ATM,65.22,Pretoria
TXN010459,2025-09-10,CUST0131,Mass Market,Savings,Payment,Healthcare,Branch,284.35,Pretoria
TXN010460,2025-03-01,CUST0356,Premium,Current,Purchase,Travel,Card,32.05,Pretoria
TXN010461,2025-12-20,CUST0434,Mass Market,Credit,Deposit,Travel,Card,1004.21,Stellenbosch
TXN010462,2025-03-10,CUST0314,Mass Market,Credit,Withdrawal,Dining,Branch,101.97,Cape Town
TXN010463,2025-04-06,CUST0249,Mass Market,Savings,Purchase,Utilities,Card,93.65,Pretoria
TXN010464,2025-01-24,CUST0412,Premium,Savings,Deposit,Entertainment,Branch,3152.47,Durban
TXN010465,2025-01-05,CUST0322,Mass Market,Savings,Deposit,Entertainment,ATM,143.63,Pretoria
TXN010466,2025-11-18,CUST0390,Mass Market,Savings,Deposit,Transport,Online,223.8,Johannesburg
TXN010467,2025-04-15,CUST0208,Mass Market,Savings,Transfer,Transport,Mobile,242.67,Johannesburg
TXN010468,2025-12-08,CUST0157,Mass Market,Savings,Purchase,Groceries,ATM,24.12,Johannesburg
TXN010469,2025-11-04,CUST0426,Affluent,Savings,Transfer,Dining,ATM,377.91,Port Elizabeth
TXN010470,2025-12-24,CUST0168,Mass Market,Credit,Purchase,Education,Online,26.95,Durban
TXN010471,2025-03-13,CUST0369,Mass Market,Current,Payment,Dining,Mobile,233.27,Durban
TXN010472,2025-07-16,CUST0166,Premium,Current,Transfer,Shopping,Online,1122.89,Johannesburg
TXN010473,2025-12-02,CUST0137,Affluent,Current,Purchase,Dining,Card,7.47,Stellenbosch
TXN010474,2025-04-23,CUST0476,Affluent,Current,Purchase,Transport,Mobile,42.21,Stellenbosch
TXN010475,2025-08-28,CUST0300,Mass Market,Savings,Deposit,Shopping,ATM,1810.11,Durban
TXN010476,2025-03-26,CUST0398,Mass Market,Current,Deposit,Entertainment,Online,3658.24,Cape Town
TXN010477,2025-07-17,CUST0137,Affluent,Current,Withdrawal,Groceries,Card,92.81,Stellenbosch
TXN010478,2025-02-12,CUST0005,Mass Market,Savings,Withdrawal,Travel,Branch,95.49,Cape Town
TXN010479,2025-02-26,CUST0371,Mass Market,Current,Purchase,Healthcare,Mobile,42.09,Port Elizabeth
TXN010480,2025-10-02,CUST0056,Premium,Savings,Withdrawal,Dining,Branch,35.43,Port Elizabeth
TXN010481,2025-01-04,CUST0047,Mass Market,Savings,Transfer,Shopping,Card,527.21,Stellenbosch
TXN010482,2025-06-20,CUST0277,Mass Market,Savings,Transfer,Education,Mobile,395.07,Port Elizabeth
TXN010483,2025-05-12,CUST0372,Premium,Savings,Transfer,Healthcare,Mobile,276.54,Stellenbosch
TXN010484,2025-04-30,CUST0346,Mass Market,Current,Purchase,Dining,Online,64.24,Pretoria
TXN010485,2025-01-21,CUST0432,Mass Market,Current,Deposit,Subscriptions,ATM,183.13,Durban
TXN010486,2025-02-12,CUST0069,Mass Market,Savings,Withdrawal,Shopping,Online,106.48,Port Elizabeth
TXN010487,2025-11-25,CUST0005,Mass Market,Savings,Purchase,Utilities,Card,58.19,Cape Town
TXN010488,2025-07-04,CUST0415,Affluent,Savings,Transfer,Transport,Branch,1064.7,Stellenbosch
TXN010489,2025-09-25,CUST0097,Mass Market,Savings,Payment,Transport,Card,94.92,Stellenbosch
TXN010490,2025-12-07,CUST0340,Mass Market,Savings,Payment,Groceries,Mobile,55.91,Cape Town
TXN010491,2025-06-15,CUST0271,Mass Market,Current,Payment,Groceries,Branch,264.55,Pretoria
TXN010492,2025-05-13,CUST0227,Mass Market,Savings,Deposit,Shopping,Online,1132.52,Durban
TXN010493,2025-10-08,CUST0131,Mass Market,Savings,Payment,Healthcare,Mobile,558.45,Pretoria
TXN010494,2025-08-17,CUST0257,Mass Market,Current,Purchase,Entertainment,Mobile,231.5,Johannesburg
TXN010495,2025-09-16,CUST0428,Affluent,Credit,Payment,Healthcare,Mobile,252.31,Pretoria
TXN010496,2025-11-09,CUST0354,Mass Market,Credit,Withdrawal,Groceries,Card,118.87,Johannesburg
TXN010497,2025-10-14,CUST0436,Affluent,Current,Transfer,Groceries,Mobile,662.07,Cape Town
TXN010498,2025-07-21,CUST0276,Mass Market,Savings,Payment,Utilities,Card,158.01,Pretoria
TXN010499,2025-06-23,CUST0334,Premium,Savings,Deposit,Entertainment,ATM,536.22,Johannesburg
TXN010500,2025-06-17,CUST0400,Mass Market,Current,Purchase,Transport,Mobile,52.93,Port Elizabeth
TXN010501,2025-03-25,CUST0456,Mass Market,Savings,Withdrawal,Dining,Mobile,76.15,Durban
TXN010502,2025-11-25,CUST0111,Mass Market,Current,Deposit,Travel,Online,2076.3,Johannesburg
TXN010503,2025-03-12,CUST0217,Mass Market,Savings,Deposit,Dining,Branch,1020.82,Stellenbosch
TXN010504,2025-01-14,CUST0344,Mass Market,Credit,Purchase,Education,Online,63.25,Pretoria
TXN010505,2025-03-08,CUST0475,Mass Market,Credit,Purchase,Shopping,Card,21.08,Port Elizabeth
TXN010506,2025-02-16,CUST0377,Mass Market,Current,Transfer,Transport,Online,377.81,Pretoria
TXN010507,2025-05-11,CUST0342,Mass Market,Savings,Purchase,Healthcare,Online,102.14,Port Elizabeth
TXN010508,2025-07-16,CUST0240,Mass Market,Current,Deposit,Groceries,Card,1449.7,Pretoria
TXN010509,2025-11-13,CUST0442,Mass Market,Credit,Deposit,Groceries,ATM,429.93,Cape Town
TXN010510,2025-01-16,CUST0251,Affluent,Savings,Transfer,Utilities,Card,336.75,Stellenbosch
TXN010511,2025-07-25,CUST0133,Premium,Savings,Payment,Transport,Card,171.28,Cape Town
TXN010512,2025-12-12,CUST0134,Mass Market,Credit,Withdrawal,Utilities,Mobile,64.82,Johannesburg
TXN010513,2025-02-09,CUST0368,Mass Market,Current,Purchase,Travel,Card,22.31,Johannesburg
TXN010514,2025-12-09,CUST0427,Mass Market,Current,Withdrawal,Utilities,Branch,49.93,Port Elizabeth
TXN010515,2025-06-30,CUST0176,Mass Market,Savings,Withdrawal,Subscriptions,Mobile,130.6,Johannesburg
TXN010516,2025-09-19,CUST0179,Mass Market,Current,Deposit,Healthcare,Online,428.15,Cape Town
TXN010517,2025-11-19,CUST0254,Premium,Current,Purchase,Dining,ATM,68.77,Stellenbosch
TXN010518,2025-01-29,CUST0489,Affluent,Current,Withdrawal,Subscriptions,Card,56.79,Stellenbosch
TXN010519,2025-06-07,CUST0244,Mass Market,Current,Payment,Education,Card,153.8,Pretoria
TXN010520,2025-05-07,CUST0245,Mass Market,Current,Deposit,Education,Card,1282.51,Johannesburg
TXN010521,2025-10-23,CUST0006,Mass Market,Savings,Purchase,Transport,Card,166.1,Port Elizabeth
TXN010522,2025-05-21,CUST0015,Affluent,Savings,Payment,Healthcare,Mobile,175.7,Stellenbosch
TXN010523,2025-12-22,CUST0465,Mass Market,Savings,Withdrawal,Travel,Mobile,135.69,Stellenbosch
TXN010524,2025-08-02,CUST0108,Affluent,Current,Purchase,Subscriptions,ATM,62.2,Durban
TXN010525,2025-03-08,CUST0249,Mass Market,Savings,Payment,Subscriptions,Mobile,155.09,Pretoria
TXN010526,2025-01-15,CUST0183,Mass Market,Current,Purchase,Travel,Card,114.31,Durban
TXN010527,2025-10-18,CUST0380,Mass Market,Current,Transfer,Transport,Mobile,166.83,Cape Town
TXN010528,2025-08-05,CUST0244,Mass Market,Current,Payment,Shopping,Card,41.17,Pretoria
TXN010529,2025-09-05,CUST0420,Mass Market,Savings,Withdrawal,Groceries,Online,100.08,Johannesburg
TXN010530,2025-03-20,CUST0456,Mass Market,Savings,Transfer,Education,Card,284.04,Durban
TXN010531,2025-05-09,CUST0311,Premium,Current,Payment,Entertainment,ATM,167.51,Cape Town
TXN010532,2025-08-20,CUST0102,Affluent,Savings,Deposit,Dining,Mobile,477.91,Port Elizabeth
TXN010533,2025-08-24,CUST0213,Mass Market,Savings,Transfer,Shopping,Online,900.76,Durban
TXN010534,2025-03-18,CUST0184,Mass Market,Savings,Purchase,Subscriptions,ATM,113.61,Stellenbosch
TXN010535,2025-11-22,CUST0486,Mass Market,Current,Deposit,Dining,Branch,1300.79,Stellenbosch
TXN010536,2025-05-18,CUST0310,Mass Market,Savings,Deposit,Subscriptions,Branch,2740.31,Port Elizabeth
TXN010537,2025-08-31,CUST0318,Mass Market,Current,Transfer,Shopping,Branch,206.96,Port Elizabeth
TXN010538,2025-09-13,CUST0016,Mass Market,Current,Transfer,Travel,Online,304.49,Port Elizabeth
TXN010539,2025-11-14,CUST0114,Mass Market,Current,Deposit,Entertainment,Online,414.9,Port Elizabeth
TXN010540,2025-11-18,CUST0095,Mass Market,Savings,Payment,Travel,Card,143.91,Pretoria
TXN010541,2025-03-25,CUST0011,Mass Market,Current,Payment,Groceries,Branch,186.73,Pretoria
TXN010542,2025-05-05,CUST0200,Mass Market,Current,Deposit,Education,Mobile,859.82,Cape Town
TXN010543,2025-12-07,CUST0067,Affluent,Current,Withdrawal,Entertainment,Branch,41.42,Cape Town
TXN010544,2025-09-28,CUST0396,Mass Market,Current,Payment,Healthcare,ATM,328.35,Stellenbosch
TXN010545,2025-10-01,CUST0152,Mass Market,Current,Payment,Utilities,Online,138.94,Durban
TXN010546,2025-12-13,CUST0287,Mass Market,Savings,Withdrawal,Entertainment,Branch,99.72,Port Elizabeth
TXN010547,2025-10-13,CUST0348,Affluent,Current,Transfer,Shopping,Mobile,453.11,Cape Town
TXN010548,2025-12-13,CUST0276,Mass Market,Savings,Payment,Dining,Online,138.73,Pretoria
TXN010549,2025-11-05,CUST0427,Mass Market,Current,Purchase,Education,Branch,46.7,Port Elizabeth
TXN010550,2025-08-02,CUST0391,Mass Market,Savings,Withdrawal,Healthcare,Online,156.15,Johannesburg
TXN010551,2025-03-21,CUST0380,Mass Market,Current,Withdrawal,Entertainment,ATM,247.66,Cape Town
TXN010552,2025-04-26,CUST0071,Mass Market,Current,Transfer,Utilities,Card,598.95,Cape Town
TXN010553,2025-07-19,CUST0055,Affluent,Current,Transfer,Groceries,Card,72.48,Johannesburg
TXN010554,2025-07-30,CUST0318,Mass Market,Current,Withdrawal,Entertainment,Online,78.93,Port Elizabeth
TXN010555,2025-05-19,CUST0440,Mass Market,Savings,Purchase,Transport,ATM,34.71,Stellenbosch
TXN010556,2025-12-20,CUST0125,Affluent,Savings,Transfer,Transport,ATM,319.87,Johannesburg
TXN010557,2025-07-23,CUST0216,Mass Market,Savings,Transfer,Utilities,ATM,699.08,Port Elizabeth
TXN010558,2025-04-01,CUST0444,Affluent,Savings,Withdrawal,Entertainment,Mobile,135.61,Pretoria
TXN010559,2025-03-29,CUST0372,Premium,Savings,Deposit,Education,Mobile,1156.21,Stellenbosch
TXN010560,2025-04-04,CUST0183,Mass Market,Current,Transfer,Entertainment,ATM,142.11,Durban
TXN010561,2025-08-24,CUST0398,Mass Market,Current,Purchase,Utilities,ATM,57.82,Cape Town
TXN010562,2025-05-17,CUST0301,Mass Market,Savings,Payment,Shopping,Card,56.67,Pretoria
TXN010563,2025-12-01,CUST0348,Affluent,Current,Payment,Entertainment,ATM,157.21,Cape Town
TXN010564,2025-05-29,CUST0089,Mass Market,Current,Transfer,Transport,Card,257.15,Johannesburg
TXN010565,2025-02-23,CUST0459,Affluent,Savings,Withdrawal,Shopping,ATM,85.37,Johannesburg
TXN010566,2025-10-22,CUST0201,Mass Market,Current,Payment,Utilities,Branch,415.88,Port Elizabeth
TXN010567,2025-06-20,CUST0276,Mass Market,Savings,Withdrawal,Utilities,Online,165.67,Pretoria
TXN010568,2025-02-11,CUST0356,Premium,Current,Deposit,Education,ATM,281.06,Pretoria
TXN010569,2025-04-02,CUST0430,Affluent,Current,Payment,Healthcare,Online,277.92,Port Elizabeth
TXN010570,2025-09-16,CUST0233,Premium,Savings,Purchase,Shopping,Card,40.96,Pretoria
TXN010571,2025-03-24,CUST0109,Mass Market,Credit,Deposit,Transport,Card,1096.27,Cape Town
TXN010572,2025-07-28,CUST0303,Affluent,Savings,Payment,Travel,Branch,224.3,Port Elizabeth
TXN010573,2025-03-30,CUST0313,Affluent,Savings,Payment,Healthcare,ATM,108.99,Durban
TXN010574,2025-04-02,CUST0279,Mass Market,Current,Deposit,Subscriptions,Branch,660.49,Port Elizabeth
TXN010575,2025-08-15,CUST0127,Mass Market,Current,Transfer,,Mobile,726.78,Durban
TXN010576,2025-04-15,CUST0485,Mass Market,Savings,Payment,Entertainment,Branch,102.18,Port Elizabeth
TXN010577,2025-11-13,CUST0479,Mass Market,Savings,Deposit,Travel,ATM,2027.8,Pretoria
TXN010578,2025-11-27,CUST0292,Affluent,Current,Deposit,Transport,ATM,611.74,Cape Town
TXN010579,2025-05-03,CUST0072,Mass Market,Current,Purchase,Groceries,Mobile,94.17,Durban
TXN010580,2025-06-11,CUST0071,Mass Market,Current,Purchase,Utilities,ATM,84.35,Cape Town
TXN010581,2025-11-30,CUST0321,Affluent,Current,Purchase,Education,Online,123.06,Cape Town
TXN010582,2025-05-23,CUST0190,Mass Market,Savings,Withdrawal,Subscriptions,Online,60.65,Cape Town
TXN010583,2025-12-18,CUST0030,Mass Market,Current,Transfer,Groceries,ATM,812.44,Johannesburg
TXN010584,2025-08-27,CUST0173,Mass Market,Savings,Deposit,Dining,ATM,2307.49,Durban
TXN010585,2025-06-16,CUST0498,Mass Market,Savings,Transfer,Transport,Card,435.57,Johannesburg
TXN010586,2025-09-15,CUST0344,Mass Market,Credit,Purchase,Dining,ATM,96.81,Pretoria
TXN010587,2025-07-27,CUST0059,Mass Market,Current,Payment,Entertainment,Mobile,145.85,Cape Town
TXN010588,2025-10-01,CUST0208,Mass Market,Savings,Withdrawal,Dining,ATM,119.28,Johannesburg
TXN010589,2025-04-16,CUST0276,Mass Market,Savings,Purchase,Transport,ATM,28.86,Pretoria
TXN010590,2025-11-20,CUST0312,Mass Market,Credit,Withdrawal,Groceries,Mobile,52.58,Pretoria
TXN010591,2025-08-04,CUST0181,Premium,Current,Deposit,Healthcare,Card,531.93,Stellenbosch
TXN010592,2025-01-14,CUST0003,Affluent,Savings,Withdrawal,Subscriptions,Mobile,69.75,Cape Town
TXN010593,2025-05-05,CUST0099,Mass Market,Current,Withdrawal,Utilities,Branch,112.66,Pretoria
TXN010594,2025-02-22,CUST0300,Mass Market,Savings,Transfer,Transport,Branch,449.94,Durban
TXN010595,2025-09-09,CUST0335,Mass Market,Credit,Deposit,Groceries,Mobile,781.43,Stellenbosch
TXN010596,2025-06-23,CUST0230,Mass Market,Current,Purchase,Healthcare,Card,215.08,Port Elizabeth
TXN010597,2025-05-17,CUST0111,Mass Market,Current,Withdrawal,Transport,ATM,87.33,Johannesburg
TXN010598,2025-10-25,CUST0105,Mass Market,Savings,Purchase,Transport,Card,93.5,Port Elizabeth
TXN010599,2025-03-26,CUST0004,Mass Market,Current,Payment,Groceries,Online,373.59,Cape Town
TXN010600,2025-04-08,CUST0430,Affluent,Current,Purchase,Healthcare,Card,66.02,Port Elizabeth
TXN010601,2025-01-01,CUST0315,Affluent,Current,Payment,Groceries,Online,130.66,Port Elizabeth
TXN010602,2025-09-04,CUST0317,Mass Market,Savings,Transfer,Education,Branch,235.88,Port Elizabeth
TXN010603,2025-10-05,CUST0349,Premium,Savings,Withdrawal,Education,Online,187.15,Pretoria
TXN010604,2025-11-24,CUST0150,Mass Market,Current,Transfer,Transport,Online,793.25,Stellenbosch
TXN010605,2025-01-31,CUST0498,Mass Market,Savings,Deposit,Healthcare,Card,487.31,Johannesburg
TXN010606,2025-05-16,CUST0183,Mass Market,Current,Deposit,Education,ATM,570.72,Durban
TXN010607,2025-03-14,CUST0272,Affluent,Current,Payment,Groceries,Mobile,137.77,Johannesburg
TXN010608,2025-11-13,CUST0092,Mass Market,Savings,Withdrawal,Healthcare,Branch,99.89,Stellenbosch
TXN010609,2025-11-06,CUST0475,Mass Market,Credit,Withdrawal,Education,ATM,80.01,Port Elizabeth
TXN010610,2025-03-25,CUST0337,Mass Market,Savings,Purchase,Groceries,Card,40.49,Johannesburg
TXN010611,2025-05-27,CUST0141,Affluent,Savings,Purchase,Utilities,ATM,90.98,Port Elizabeth
TXN010612,2025-03-11,CUST0301,Mass Market,Savings,Payment,Healthcare,Card,204.86,Pretoria
TXN010613,2025-11-25,CUST0388,Mass Market,Savings,Withdrawal,Entertainment,Mobile,186.6,Johannesburg
TXN010614,2025-03-28,CUST0292,Affluent,Current,Transfer,Education,Mobile,210.33,Cape Town
TXN010615,2025-02-04,CUST0208,Mass Market,Savings,Payment,Subscriptions,ATM,255.69,Johannesburg
TXN010616,2025-03-28,CUST0416,Premium,Savings,Deposit,Shopping,Branch,778.24,Port Elizabeth
TXN010617,2025-12-29,CUST0259,Mass Market,Savings,Deposit,Utilities,Mobile,1137.48,Durban
TXN010618,2025-06-15,CUST0284,Premium,Current,Withdrawal,Healthcare,Online,338.22,Stellenbosch
TXN010619,2025-09-08,CUST0307,Premium,Current,Deposit,Education,Online,948.69,Durban
TXN010620,2025-10-31,CUST0186,Mass Market,Current,Transfer,Groceries,ATM,310.19,Pretoria
TXN010621,2025-06-10,CUST0195,Mass Market,Current,Withdrawal,Travel,Branch,110.21,Cape Town
TXN010622,2025-08-29,CUST0303,Affluent,Savings,Deposit,Education,Online,2860.36,Port Elizabeth
TXN010623,2025-07-19,CUST0253,Premium,Current,Withdrawal,Healthcare,Card,137.45,Stellenbosch
TXN010624,2025-08-29,CUST0258,Mass Market,Current,Payment,Transport,Card,141.16,Cape Town
TXN010625,2025-07-08,CUST0046,Mass Market,Current,Deposit,Entertainment,Branch,279.02,Johannesburg
TXN010626,2025-05-20,CUST0332,Mass Market,Current,Deposit,Transport,ATM,1163.47,Pretoria
TXN010627,2025-01-03,CUST0301,Mass Market,Savings,Payment,Entertainment,Branch,182.29,Pretoria
TXN010628,2025-01-29,CUST0452,Mass Market,Current,Transfer,Shopping,Mobile,128.49,Pretoria
TXN010629,2025-01-14,CUST0411,Mass Market,Savings,Transfer,Education,ATM,1564.32,Pretoria
TXN010630,2025-10-10,CUST0420,Mass Market,Savings,Withdrawal,Subscriptions,Mobile,167.91,Johannesburg
TXN010631,2025-08-06,CUST0324,Premium,Savings,Purchase,Subscriptions,Mobile,58.07,Port Elizabeth
TXN010632,2025-04-19,CUST0286,Mass Market,Current,Payment,Utilities,Mobile,232.8,Stellenbosch
TXN010633,2025-07-21,CUST0340,Mass Market,Savings,Purchase,Travel,ATM,20.71,Cape Town
TXN010634,2025-02-11,CUST0052,Affluent,Credit,Transfer,Transport,Card,363.07,Stellenbosch
TXN010635,2025-02-15,CUST0294,Mass Market,Current,Deposit,Utilities,Online,309.81,Johannesburg
TXN010636,2025-07-19,CUST0255,Mass Market,Credit,Transfer,Dining,Mobile,1234.08,Cape Town
TXN010637,2025-06-09,CUST0179,Mass Market,Current,Payment,Transport,Branch,196.83,Cape Town
TXN010638,2025-01-12,CUST0253,Premium,Current,Transfer,Utilities,ATM,54.7,Stellenbosch
TXN010639,2025-10-26,CUST0142,Mass Market,Current,Payment,Groceries,Branch,168.59,Port Elizabeth
TXN010640,2025-06-28,CUST0182,Mass Market,Current,Deposit,Entertainment,ATM,4496.4,Pretoria
TXN010641,2025-07-27,CUST0075,Affluent,Savings,Payment,Entertainment,ATM,57.79,Cape Town
TXN010642,2025-03-22,CUST0334,Premium,Savings,Payment,Entertainment,Mobile,59.53,Johannesburg
TXN010643,2025-08-21,CUST0232,Mass Market,Savings,Deposit,Shopping,Card,3366.21,Durban
TXN010644,2025-08-17,CUST0083,Affluent,Current,Withdrawal,Shopping,ATM,179.33,Johannesburg
TXN010645,2025-08-23,CUST0207,Mass Market,Savings,Transfer,Travel,ATM,347.68,Cape Town
TXN010646,2025-10-14,CUST0171,Affluent,Savings,Payment,Dining,ATM,218.4,Durban
TXN010647,2025-02-08,CUST0269,Affluent,Credit,Transfer,Dining,ATM,3006.75,Stellenbosch
TXN010648,2025-10-10,CUST0175,Affluent,Current,Payment,Healthcare,Mobile,121.52,Pretoria
TXN010649,2025-10-31,CUST0281,Affluent,Current,Purchase,Transport,Mobile,40.05,Durban
TXN010650,2025-06-16,CUST0055,Affluent,Current,Transfer,Dining,Mobile,240.22,Johannesburg
TXN010651,2025-10-29,CUST0086,Mass Market,Savings,Transfer,Subscriptions,ATM,371.47,Stellenbosch
TXN010652,2025-10-16,CUST0099,Mass Market,Current,Withdrawal,Shopping,Online,138.85,Pretoria
