transaction_id,transaction_date,customer_id,customer_segment,account_type,transaction_type,category,channel,amount,city,year,month,month_name,year_month
TXN008596,2025-03-07,CUST0311,Premium,Current,Transfer,Utilities,Mobile,331.98,Cape Town,2025,3,March,2025-03
TXN008597,2025-09-07,CUST0267,Mass Market,Savings,Purchase,Utilities,Mobile,44.93,Pretoria,2025,9,September,2025-09
TXN008598,2025-11-10,CUST0226,Mass Market,Savings,Payment,Groceries,Branch,483.61,Johannesburg,2025,11,November,2025-11
TXN008599,2025-05-05,CUST0295,Mass Market,Savings,Payment,Shopping,ATM,93.42,Stellenbosch,2025,5,May,2025-05
TXN008600,2025-06-26,CUST0148,Affluent,Credit,Withdrawal,Groceries,Online,155.81,Stellenbosch,2025,6,June,2025-06
TXN008601,2025-01-19,CUST0104,Mass Market,Savings,Purchase,Healthcare,Card,48.79,Johannesburg,2025,1,January,2025-01
TXN008602,2025-08-29,CUST0046,Mass Market,Current,Payment,Transport,Online,289.95,Johannesburg,2025,8,August,2025-08
TXN008603,2025-08-03,CUST0183,Mass Market,Current,Payment,Utilities,ATM,193.13,Durban,2025,8,August,2025-08
TXN008604,2025-10-16,CUST0138,Mass Market,Savings,Payment,Travel,Mobile,140.13,Johannesburg,2025,10,October,2025-10
TXN008605,2025-02-26,CUST0113,Mass Market,Savings,Transfer,Transport,Branch,292.71,Stellenbosch,2025,2,February,2025-02
TXN008606,2025-10-16,CUST0328,Mass Market,Current,Transfer,Subscriptions,Card,368.09,Durban,2025,10,October,2025-10
TXN008607,2025-11-22,CUST0455,Mass Market,Current,Transfer,Travel,Card,2410.06,Durban,2025,11,November,2025-11
TXN008608,2025-08-03,CUST0346,Mass Market,Current,Payment,Groceries,Mobile,175.69,Pretoria,2025,8,August,2025-08
TXN008609,2025-07-27,CUST0006,Mass Market,Savings,Purchase,Dining,Online,39.01,Port Elizabeth,2025,7,July,2025-07
TXN008610,2025-03-18,CUST0382,Affluent,Savings,Deposit,Entertainment,Card,1934.17,Stellenbosch,2025,3,March,2025-03
TXN008611,2025-07-06,CUST0126,Mass Market,Savings,Withdrawal,Utilities,ATM,177.07,Cape Town,2025,7,July,2025-07
TXN008612,2025-08-03,CUST0135,Mass Market,Credit,Deposit,Shopping,Online,271.74,Cape Town,2025,8,August,2025-08
TXN008613,2025-12-10,CUST0021,Mass Market,Credit,Purchase,Utilities,ATM,42.53,Port Elizabeth,2025,12,December,2025-12
TXN008614,2025-07-09,CUST0183,Mass Market,Current,Payment,Shopping,Branch,178.23,Durban,2025,7,July,2025-07
TXN008615,2025-06-20,CUST0236,Mass Market,Savings,Purchase,Dining,Mobile,29.47,Port Elizabeth,2025,6,June,2025-06
TXN008616,2025-04-19,CUST0298,Mass Market,Current,Payment,Healthcare,Card,257.9,Stellenbosch,2025,4,April,2025-04
TXN008617,2025-09-13,CUST0300,Mass Market,Savings,Withdrawal,Travel,Branch,108.54,Durban,2025,9,September,2025-09
TXN008618,2025-11-07,CUST0036,Affluent,Current,Payment,Entertainment,Online,107.11,Cape Town,2025,11,November,2025-11
TXN008619,2025-11-27,CUST0396,Mass Market,Current,Transfer,Travel,Mobile,293.28,Stellenbosch,2025,11,November,2025-11
TXN008620,2025-04-09,CUST0329,Mass Market,Savings,Deposit,Subscriptions,Card,1064.75,Johannesburg,2025,4,April,2025-04
TXN008621,2025-05-15,CUST0062,Affluent,Current,Withdrawal,Groceries,Card,96.73,Cape Town,2025,5,May,2025-05
TXN008622,2025-09-24,CUST0200,Mass Market,Current,Transfer,Entertainment,Mobile,474.83,Cape Town,2025,9,September,2025-09
TXN008623,2025-10-17,CUST0256,Premium,Current,Withdrawal,Dining,Mobile,102.99,Johannesburg,2025,10,October,2025-10
TXN008624,2025-10-16,CUST0397,Mass Market,Savings,Purchase,Dining,Online,30.39,Port Elizabeth,2025,10,October,2025-10
TXN008625,2025-03-18,CUST0181,Premium,Current,Purchase,Subscriptions,Mobile,100.96,Stellenbosch,2025,3,March,2025-03
TXN008626,2025-07-11,CUST0118,Affluent,Current,Payment,Groceries,Mobile,140.06,Johannesburg,2025,7,July,2025-07
TXN008627,2025-02-23,CUST0347,Affluent,Savings,Withdrawal,Subscriptions,Card,64.16,Port Elizabeth,2025,2,February,2025-02
TXN008628,2025-08-10,CUST0476,Affluent,Current,Withdrawal,Groceries,Card,135.89,Stellenbosch,2025,8,August,2025-08
TXN008629,2025-06-24,CUST0078,Mass Market,Current,Purchase,Dining,Card,299.59,Johannesburg,2025,6,June,2025-06
TXN008630,2025-01-29,CUST0194,Mass Market,Credit,Transfer,Subscriptions,Online,510.11,Durban,2025,1,January,2025-01
TXN008631,2025-05-10,CUST0396,Mass Market,Current,Payment,Subscriptions,Card,77.75,Stellenbosch,2025,5,May,2025-05
TXN008632,2025-08-23,CUST0442,Mass Market,Credit,Withdrawal,Subscriptions,Mobile,113.18,Cape Town,2025,8,August,2025-08
TXN008633,2025-03-25,CUST0178,Affluent,Current,Purchase,Healthcare,Online,64.96,Durban,2025,3,March,2025-03
TXN008634,2025-02-07,CUST0108,Affluent,Current,Deposit,Entertainment,Online,1184.78,Durban,2025,2,February,2025-02
TXN008635,2025-12-18,CUST0021,Mass Market,Credit,Transfer,Subscriptions,Card,407.92,Port Elizabeth,2025,12,December,2025-12
TXN008636,2025-11-02,CUST0348,Affluent,Current,Transfer,Subscriptions,Mobile,249.52,Cape Town,2025,11,November,2025-11
TXN008637,2025-11-29,CUST0127,Mass Market,Current,Deposit,Dining,Card,972.17,Durban,2025,11,November,2025-11
TXN008638,2025-01-02,CUST0301,Mass Market,Savings,Payment,Entertainment,Card,78.62,Pretoria,2025,1,January,2025-01
TXN008639,2025-09-03,CUST0006,Mass Market,Savings,Purchase,Dining,Online,31.81,Port Elizabeth,2025,9,September,2025-09
TXN008640,2025-08-02,CUST0417,Mass Market,Current,Purchase,Groceries,Branch,62.32,Port Elizabeth,2025,8,August,2025-08
TXN008641,2025-03-06,CUST0148,Affluent,Credit,Transfer,Education,Online,105.46,Stellenbosch,2025,3,March,2025-03
TXN008642,2025-12-01,CUST0096,Mass Market,Credit,Withdrawal,Travel,ATM,235.04,Cape Town,2025,12,December,2025-12
TXN008643,2025-04-04,CUST0388,Mass Market,Savings,Withdrawal,Groceries,ATM,44.62,Johannesburg,2025,4,April,2025-04
TXN008644,2025-05-27,CUST0429,Mass Market,Savings,Deposit,Education,ATM,186.14,Stellenbosch,2025,5,May,2025-05
TXN008645,2025-09-09,CUST0199,Mass Market,Current,Deposit,Education,Mobile,512.86,Johannesburg,2025,9,September,2025-09
TXN008646,2025-03-27,CUST0453,Mass Market,Credit,Deposit,Dining,Card,460.22,Durban,2025,3,March,2025-03
TXN008647,2025-07-24,CUST0477,Affluent,Current,Transfer,Dining,Online,907.4,Durban,2025,7,July,2025-07
TXN008648,2025-12-21,CUST0460,Premium,Current,Deposit,Groceries,Card,650.25,Port Elizabeth,2025,12,December,2025-12
TXN008649,2025-03-27,CUST0378,Mass Market,Savings,Withdrawal,Subscriptions,Branch,99.94,Stellenbosch,2025,3,March,2025-03
TXN008650,2025-01-28,CUST0233,Premium,Savings,Payment,Utilities,Mobile,258.98,Pretoria,2025,1,January,2025-01
TXN008651,2025-12-27,CUST0140,Mass Market,Savings,Withdrawal,Shopping,Branch,51.02,Port Elizabeth,2025,12,December,2025-12
TXN008652,2025-10-24,CUST0484,Mass Market,Savings,Payment,Dining,ATM,246.27,Port Elizabeth,2025,10,October,2025-10
TXN008653,2025-09-09,CUST0452,Mass Market,Current,Withdrawal,Groceries,Branch,50.46,Pretoria,2025,9,September,2025-09
TXN008654,2025-08-02,CUST0222,Affluent,Current,Purchase,Healthcare,ATM,104.38,Durban,2025,8,August,2025-08
TXN008655,2025-08-14,CUST0031,Affluent,Savings,Transfer,Utilities,ATM,177.29,Port Elizabeth,2025,8,August,2025-08
TXN008656,2025-04-01,CUST0086,Mass Market,Savings,Payment,Travel,Online,146.96,Stellenbosch,2025,4,April,2025-04
TXN008657,2025-08-20,CUST0356,Premium,Current,Deposit,Travel,ATM,609.04,Pretoria,2025,8,August,2025-08
TXN008658,2025-08-29,CUST0201,Mass Market,Current,Withdrawal,Education,Branch,55.99,Port Elizabeth,2025,8,August,2025-08
TXN008659,2025-05-14,CUST0299,Mass Market,Savings,Purchase,Travel,Card,31.83,Cape Town,2025,5,May,2025-05
TXN008660,2025-12-23,CUST0444,Affluent,Savings,Deposit,Utilities,Mobile,226.72,Pretoria,2025,12,December,2025-12
TXN008661,2025-06-12,CUST0262,Affluent,Credit,Withdrawal,Travel,Mobile,122.7,Port Elizabeth,2025,6,June,2025-06
TXN008662,2025-01-28,CUST0362,Affluent,Savings,Withdrawal,Transport,Online,50.17,Stellenbosch,2025,1,January,2025-01
TXN008663,2025-11-11,CUST0078,Mass Market,Current,Deposit,Education,Branch,392.28,Johannesburg,2025,11,November,2025-11
TXN008664,2025-08-21,CUST0363,Mass Market,Savings,Transfer,Education,ATM,81.33,Pretoria,2025,8,August,2025-08
TXN008665,2025-03-21,CUST0096,Mass Market,Credit,Withdrawal,Education,Card,175.81,Cape Town,2025,3,March,2025-03
TXN008666,2025-11-03,CUST0227,Mass Market,Savings,Transfer,Education,Online,863.44,Durban,2025,11,November,2025-11
TXN008667,2025-07-25,CUST0067,Affluent,Current,Purchase,Healthcare,ATM,126.51,Cape Town,2025,7,July,2025-07
TXN008668,2025-03-03,CUST0013,Mass Market,Current,Withdrawal,Groceries,Card,91.84,Durban,2025,3,March,2025-03
TXN008669,2025-06-24,CUST0360,Mass Market,Savings,Transfer,Travel,Card,1042.78,Cape Town,2025,6,June,2025-06
TXN008670,2025-11-27,CUST0019,Mass Market,Savings,Deposit,Healthcare,Card,2095.98,Pretoria,2025,11,November,2025-11
TXN008671,2025-06-21,CUST0362,Affluent,Savings,Withdrawal,Healthcare,Branch,46.25,Stellenbosch,2025,6,June,2025-06
TXN008672,2025-09-21,CUST0214,Mass Market,Credit,Purchase,Entertainment,Card,88.26,Port Elizabeth,2025,9,September,2025-09
TXN008673,2025-12-20,CUST0030,Mass Market,Current,Withdrawal,Healthcare,ATM,105.93,Johannesburg,2025,12,December,2025-12
TXN008674,2025-08-30,CUST0358,Mass Market,Credit,Deposit,Shopping,Card,1042.33,Port Elizabeth,2025,8,August,2025-08
TXN008675,2025-03-15,CUST0409,Affluent,Current,Withdrawal,Subscriptions,Branch,42.73,Durban,2025,3,March,2025-03
TXN008676,2025-04-08,CUST0029,Mass Market,Savings,Purchase,Dining,ATM,48.36,Port Elizabeth,2025,4,April,2025-04
TXN008677,2025-03-10,CUST0426,Affluent,Savings,Deposit,Shopping,Online,230.62,Port Elizabeth,2025,3,March,2025-03
TXN008678,2025-07-11,CUST0471,Mass Market,Current,Payment,Transport,Mobile,199.1,Durban,2025,7,July,2025-07
TXN008679,2025-01-10,CUST0332,Mass Market,Current,Purchase,Subscriptions,Branch,29.34,Pretoria,2025,1,January,2025-01
TXN008680,2025-02-13,CUST0182,Mass Market,Current,Deposit,Education,ATM,267.87,Pretoria,2025,2,February,2025-02
TXN008681,2025-10-12,CUST0251,Affluent,Savings,Purchase,Education,Mobile,36.37,Stellenbosch,2025,10,October,2025-10
TXN008682,2025-01-02,CUST0096,Mass Market,Credit,Purchase,Travel,Card,74.02,Cape Town,2025,1,January,2025-01
TXN008683,2025-12-21,CUST0205,Mass Market,Current,Deposit,Healthcare,Mobile,625.09,Pretoria,2025,12,December,2025-12
TXN008684,2025-02-22,CUST0088,Premium,Current,Payment,Dining,Card,150.54,Johannesburg,2025,2,February,2025-02
TXN008685,2025-09-03,CUST0043,Mass Market,Savings,Withdrawal,Transport,Card,53.67,Johannesburg,2025,9,September,2025-09
TXN008686,2025-08-30,CUST0362,Affluent,Savings,Payment,Groceries,ATM,359.92,Stellenbosch,2025,8,August,2025-08
TXN008687,2025-04-26,CUST0019,Mass Market,Savings,Transfer,Healthcare,Branch,1019.32,Pretoria,2025,4,April,2025-04
TXN008688,2025-10-24,CUST0439,Affluent,Current,Payment,Travel,Branch,299.33,Durban,2025,10,October,2025-10
TXN008689,2025-07-14,CUST0330,Mass Market,Savings,Withdrawal,Dining,ATM,140.02,Durban,2025,7,July,2025-07
TXN008690,2025-07-31,CUST0442,Mass Market,Credit,Purchase,Groceries,ATM,31.9,Cape Town,2025,7,July,2025-07
TXN008691,2025-02-04,CUST0224,Mass Market,Current,Purchase,Groceries,Branch,37.5,Pretoria,2025,2,February,2025-02
TXN008692,2025-01-01,CUST0003,Affluent,Savings,Purchase,Travel,Card,35.16,Cape Town,2025,1,January,2025-01
TXN008693,2025-02-24,CUST0354,Mass Market,Credit,Withdrawal,Education,ATM,67.53,Johannesburg,2025,2,February,2025-02
TXN008694,2025-01-15,CUST0230,Mass Market,Current,Transfer,Groceries,ATM,91.46,Port Elizabeth,2025,1,January,2025-01
TXN008695,2025-01-25,CUST0227,Mass Market,Savings,Transfer,Shopping,ATM,453.87,Durban,2025,1,January,2025-01
TXN008696,2025-10-17,CUST0432,Mass Market,Current,Withdrawal,Dining,Online,26.27,Durban,2025,10,October,2025-10
TXN008697,2025-12-27,CUST0262,Affluent,Credit,Deposit,Dining,Card,14813.99,Port Elizabeth,2025,12,December,2025-12
TXN008698,2025-02-11,CUST0094,Affluent,Current,Purchase,Dining,Branch,40.11,Pretoria,2025,2,February,2025-02
TXN008699,2025-08-29,CUST0379,Premium,Savings,Payment,Subscriptions,Branch,490.37,Cape Town,2025,8,August,2025-08
TXN008700,2025-08-31,CUST0390,Mass Market,Savings,Payment,Travel,ATM,219.13,Johannesburg,2025,8,August,2025-08
TXN008701,2025-11-24,CUST0375,Affluent,Credit,Transfer,Subscriptions,Mobile,590.89,Pretoria,2025,11,November,2025-11
TXN008702,2025-06-14,CUST0182,Mass Market,Current,Deposit,Travel,ATM,582.56,Pretoria,2025,6,June,2025-06
TXN008703,2025-05-11,CUST0235,Mass Market,Savings,Transfer,Shopping,Online,1197.45,Pretoria,2025,5,May,2025-05
TXN008704,2025-07-16,CUST0432,Mass Market,Current,Deposit,Utilities,Online,422.69,Durban,2025,7,July,2025-07
TXN008705,2025-01-29,CUST0300,Mass Market,Savings,Payment,Transport,Mobile,335.36,Durban,2025,1,January,2025-01
TXN008706,2025-05-26,CUST0447,Affluent,Savings,Purchase,Shopping,Online,79.63,Port Elizabeth,2025,5,May,2025-05
TXN008707,2025-08-14,CUST0177,Mass Market,Current,Payment,Groceries,ATM,200.9,Johannesburg,2025,8,August,2025-08
TXN008708,2025-02-17,CUST0182,Mass Market,Current,Transfer,Entertainment,Mobile,870.08,Pretoria,2025,2,February,2025-02
TXN008709,2025-11-10,CUST0390,Mass Market,Savings,Transfer,Travel,Mobile,269.38,Johannesburg,2025,11,November,2025-11
TXN008710,2025-07-22,CUST0300,Mass Market,Savings,Deposit,Subscriptions,Mobile,176.38,Durban,2025,7,July,2025-07
TXN008711,2025-07-14,CUST0342,Mass Market,Savings,Deposit,Transport,Mobile,519.8,Port Elizabeth,2025,7,July,2025-07
TXN008712,2025-01-03,CUST0312,Mass Market,Credit,Deposit,Shopping,ATM,693.51,Pretoria,2025,1,January,2025-01
TXN008713,2025-09-12,CUST0451,Mass Market,Savings,Purchase,Travel,ATM,39.69,Pretoria,2025,9,September,2025-09
TXN008714,2025-11-03,CUST0044,Mass Market,Current,Purchase,Shopping,Branch,92.17,Port Elizabeth,2025,11,November,2025-11
TXN008715,2025-06-02,CUST0084,Mass Market,Credit,Deposit,Healthcare,Branch,2363.01,Stellenbosch,2025,6,June,2025-06
TXN008716,2025-09-18,CUST0419,Mass Market,Current,Purchase,Utilities,ATM,66.92,Pretoria,2025,9,September,2025-09
TXN008717,2025-10-29,CUST0193,Mass Market,Current,Deposit,Groceries,Branch,583.17,Durban,2025,10,October,2025-10
TXN008718,2025-01-30,CUST0305,Mass Market,Current,Transfer,Shopping,Branch,605.72,Stellenbosch,2025,1,January,2025-01
TXN008719,2025-07-25,CUST0186,Mass Market,Current,Transfer,Utilities,Card,660.31,Pretoria,2025,7,July,2025-07
TXN008720,2025-12-12,CUST0266,Mass Market,Current,Payment,Travel,ATM,84.79,Pretoria,2025,12,December,2025-12
TXN008721,2025-05-16,CUST0392,Mass Market,Current,Payment,Groceries,Branch,553.32,Pretoria,2025,5,May,2025-05
TXN008722,2025-11-13,CUST0102,Affluent,Savings,Deposit,Education,Mobile,586.55,Port Elizabeth,2025,11,November,2025-11
TXN008723,2025-04-18,CUST0145,Mass Market,Savings,Transfer,Utilities,ATM,266.49,Pretoria,2025,4,April,2025-04
TXN008724,2025-05-05,CUST0491,Premium,Savings,Payment,Dining,Mobile,104.15,Durban,2025,5,May,2025-05
TXN008725,2025-10-30,CUST0052,Affluent,Credit,Purchase,Transport,Card,118.75,Stellenbosch,2025,10,October,2025-10
TXN008726,2025-02-16,CUST0230,Mass Market,Current,Purchase,Education,ATM,67.94,Port Elizabeth,2025,2,February,2025-02
TXN008727,2025-12-21,CUST0082,Mass Market,Credit,Purchase,Education,ATM,14.55,Stellenbosch,2025,12,December,2025-12
TXN008728,2025-07-30,CUST0161,Affluent,Current,Withdrawal,Education,Branch,150.66,Durban,2025,7,July,2025-07
TXN008729,2025-10-11,CUST0387,Mass Market,Current,Payment,Subscriptions,Online,230.28,Stellenbosch,2025,10,October,2025-10
TXN008730,2025-03-26,CUST0448,Affluent,Current,Purchase,Entertainment,ATM,28.65,Port Elizabeth,2025,3,March,2025-03
TXN008731,2025-10-23,CUST0177,Mass Market,Current,Withdrawal,Transport,Branch,95.35,Johannesburg,2025,10,October,2025-10
TXN008732,2025-12-07,CUST0458,Mass Market,Current,Transfer,Groceries,Mobile,508.89,Stellenbosch,2025,12,December,2025-12
TXN008733,2025-12-22,CUST0383,Premium,Current,Transfer,Utilities,Branch,594.5,Pretoria,2025,12,December,2025-12
TXN008734,2025-01-05,CUST0241,Mass Market,Savings,Purchase,Dining,Online,47.72,Pretoria,2025,1,January,2025-01
TXN008735,2025-12-03,CUST0048,Premium,Savings,Withdrawal,Utilities,Online,49.25,Durban,2025,12,December,2025-12
TXN008736,2025-06-27,CUST0276,Mass Market,Savings,Deposit,Travel,Online,1033.13,Pretoria,2025,6,June,2025-06
TXN008737,2025-01-05,CUST0102,Affluent,Savings,Payment,Shopping,ATM,345.95,Port Elizabeth,2025,1,January,2025-01
TXN008738,2025-10-07,CUST0220,Affluent,Current,Transfer,Subscriptions,Branch,81.67,Durban,2025,10,October,2025-10
TXN008739,2025-09-05,CUST0273,Premium,Savings,Deposit,Transport,Branch,364.41,Stellenbosch,2025,9,September,2025-09
TXN008740,2025-03-14,CUST0387,Mass Market,Current,Purchase,Utilities,Mobile,61.81,Stellenbosch,2025,3,March,2025-03
TXN008741,2025-12-16,CUST0381,Premium,Savings,Payment,Subscriptions,Branch,98.45,Cape Town,2025,12,December,2025-12
TXN008742,2025-05-24,CUST0259,Mass Market,Savings,Withdrawal,Utilities,Mobile,60.32,Durban,2025,5,May,2025-05
TXN008743,2025-01-03,CUST0321,Affluent,Current,Payment,Dining,Branch,117.67,Cape Town,2025,1,January,2025-01
TXN008744,2025-05-07,CUST0147,Mass Market,Savings,Withdrawal,Transport,Mobile,75.3,Durban,2025,5,May,2025-05
TXN008745,2025-10-08,CUST0477,Affluent,Current,Payment,Travel,Online,486.19,Durban,2025,10,October,2025-10
TXN008746,2025-02-11,CUST0212,Affluent,Current,Payment,Healthcare,Card,244.46,Port Elizabeth,2025,2,February,2025-02
TXN008747,2025-08-23,CUST0274,Mass Market,Current,Transfer,Travel,ATM,203.66,Port Elizabeth,2025,8,August,2025-08
TXN008748,2025-10-02,CUST0299,Mass Market,Savings,Purchase,Utilities,ATM,115.8,Cape Town,2025,10,October,2025-10
TXN008749,2025-03-15,CUST0238,Mass Market,Savings,Deposit,Dining,Mobile,512.83,Stellenbosch,2025,3,March,2025-03
TXN008750,2025-08-17,CUST0192,Mass Market,Current,Withdrawal,Subscriptions,Branch,51.22,Pretoria,2025,8,August,2025-08
TXN008751,2025-09-23,CUST0209,Mass Market,Savings,Deposit,Travel,Branch,1401.56,Port Elizabeth,2025,9,September,2025-09
TXN008752,2025-10-05,CUST0030,Mass Market,Current,Deposit,Travel,Mobile,167.46,Johannesburg,2025,10,October,2025-10
TXN008753,2025-06-19,CUST0071,Mass Market,Current,Payment,Utilities,ATM,74.91,Cape Town,2025,6,June,2025-06
TXN008754,2025-09-20,CUST0028,Affluent,Current,Payment,Travel,ATM,73.92,Port Elizabeth,2025,9,September,2025-09
TXN008755,2025-02-05,CUST0185,Affluent,Current,Transfer,Utilities,Card,849.17,Pretoria,2025,2,February,2025-02
TXN008756,2025-03-01,CUST0013,Mass Market,Current,Deposit,Dining,Branch,1416.63,Durban,2025,3,March,2025-03
TXN008757,2025-12-21,CUST0347,Affluent,Savings,Transfer,Healthcare,Card,399.71,Port Elizabeth,2025,12,December,2025-12
TXN008758,2025-12-20,CUST0164,Affluent,Current,Payment,Subscriptions,Mobile,192.78,Port Elizabeth,2025,12,December,2025-12
TXN008759,2025-04-04,CUST0243,Affluent,Current,Withdrawal,Shopping,Card,62.87,Durban,2025,4,April,2025-04
TXN008760,2025-12-24,CUST0003,Affluent,Savings,Deposit,Entertainment,ATM,1287.98,Cape Town,2025,12,December,2025-12
TXN008761,2025-07-12,CUST0172,Mass Market,Savings,Transfer,Education,Branch,1854.96,Port Elizabeth,2025,7,July,2025-07
TXN008762,2025-01-14,CUST0027,Mass Market,Current,Purchase,Dining,ATM,20.88,Stellenbosch,2025,1,January,2025-01
TXN008763,2025-09-28,CUST0180,Mass Market,Current,Payment,Utilities,Mobile,237.22,Stellenbosch,2025,9,September,2025-09
TXN008764,2025-11-06,CUST0186,Mass Market,Current,Transfer,Healthcare,ATM,165.48,Pretoria,2025,11,November,2025-11
TXN008765,2025-07-28,CUST0248,Mass Market,Savings,Purchase,Transport,ATM,77.0,Cape Town,2025,7,July,2025-07
TXN008766,2025-07-29,CUST0246,Premium,Current,Deposit,Healthcare,Online,546.78,Durban,2025,7,July,2025-07
TXN008767,2025-12-28,CUST0466,Mass Market,Credit,Transfer,Entertainment,Card,304.02,Stellenbosch,2025,12,December,2025-12
TXN008768,2025-08-27,CUST0185,Affluent,Current,Purchase,Healthcare,ATM,43.04,Pretoria,2025,8,August,2025-08
TXN008769,2025-11-11,CUST0060,Mass Market,Savings,Payment,Education,Card,110.89,Johannesburg,2025,11,November,2025-11
TXN008770,2025-06-11,CUST0238,Mass Market,Savings,Transfer,Transport,Mobile,220.71,Stellenbosch,2025,6,June,2025-06
TXN008771,2025-01-18,CUST0481,Mass Market,Current,Transfer,Dining,Mobile,623.81,Durban,2025,1,January,2025-01
TXN008772,2025-11-22,CUST0260,Mass Market,Current,Payment,Entertainment,Online,156.38,Port Elizabeth,2025,11,November,2025-11
TXN008773,2025-01-28,CUST0381,Premium,Savings,Transfer,Travel,Online,299.93,Cape Town,2025,1,January,2025-01
TXN008774,2025-11-30,CUST0367,Affluent,Current,Withdrawal,Transport,Branch,79.74,Port Elizabeth,2025,11,November,2025-11
TXN008775,2025-07-31,CUST0233,Premium,Savings,Transfer,Utilities,ATM,289.51,Pretoria,2025,7,July,2025-07
TXN008776,2025-08-22,CUST0384,Mass Market,Current,Payment,Healthcare,Online,279.34,Stellenbosch,2025,8,August,2025-08
TXN008777,2025-02-02,CUST0392,Mass Market,Current,Purchase,Dining,Card,436.64,Pretoria,2025,2,February,2025-02
TXN008778,2025-04-18,CUST0416,Premium,Savings,Deposit,Groceries,Mobile,1054.61,Port Elizabeth,2025,4,April,2025-04
TXN008779,2025-10-06,CUST0463,Mass Market,Current,Transfer,Education,Mobile,284.4,Port Elizabeth,2025,10,October,2025-10
TXN008780,2025-10-04,CUST0313,Affluent,Savings,Purchase,Healthcare,Mobile,57.72,Durban,2025,10,October,2025-10
TXN008781,2025-02-09,CUST0140,Mass Market,Savings,Payment,Utilities,ATM,258.8,Port Elizabeth,2025,2,February,2025-02
TXN008782,2025-11-15,CUST0490,Affluent,Credit,Deposit,Shopping,Branch,560.77,Pretoria,2025,11,November,2025-11
TXN008783,2025-07-25,CUST0221,Mass Market,Current,Withdrawal,Entertainment,ATM,54.21,Stellenbosch,2025,7,July,2025-07
TXN008784,2025-08-10,CUST0160,Mass Market,Savings,Payment,Utilities,Card,105.69,Johannesburg,2025,8,August,2025-08
TXN008785,2025-09-25,CUST0061,Mass Market,Current,Purchase,Dining,Branch,112.43,Port Elizabeth,2025,9,September,2025-09
TXN008786,2025-12-15,CUST0062,Affluent,Current,Deposit,Dining,ATM,991.03,Cape Town,2025,12,December,2025-12
TXN008787,2025-03-13,CUST0097,Mass Market,Savings,Purchase,Dining,Branch,13.34,Stellenbosch,2025,3,March,2025-03
TXN008788,2025-12-27,CUST0183,Mass Market,Current,Deposit,Healthcare,Mobile,418.95,Durban,2025,12,December,2025-12
TXN008789,2025-10-27,CUST0237,Mass Market,Current,Purchase,Shopping,Branch,19.9,Durban,2025,10,October,2025-10
TXN008790,2025-05-20,CUST0316,Premium,Current,Withdrawal,Subscriptions,Branch,85.58,Pretoria,2025,5,May,2025-05
TXN008791,2025-09-27,CUST0215,Affluent,Current,Payment,Dining,Branch,212.51,Johannesburg,2025,9,September,2025-09
TXN008792,2025-09-14,CUST0263,Mass Market,Savings,Transfer,Education,ATM,507.56,Johannesburg,2025,9,September,2025-09
TXN008793,2025-08-18,CUST0064,Mass Market,Current,Purchase,Shopping,Online,25.77,Stellenbosch,2025,8,August,2025-08
TXN008794,2025-01-23,CUST0378,Mass Market,Savings,Transfer,Transport,Online,223.36,Stellenbosch,2025,1,January,2025-01
TXN008795,2025-12-12,CUST0196,Affluent,Current,Transfer,Subscriptions,Branch,1866.59,Pretoria,2025,12,December,2025-12
TXN008796,2025-10-12,CUST0482,Premium,Savings,Withdrawal,Transport,Online,155.05,Stellenbosch,2025,10,October,2025-10
TXN008797,2025-04-18,CUST0166,Premium,Current,Transfer,Groceries,Online,850.45,Johannesburg,2025,4,April,2025-04
TXN008798,2025-08-10,CUST0343,Premium,Credit,Withdrawal,Education,Mobile,52.26,Port Elizabeth,2025,8,August,2025-08
TXN008799,2025-05-31,CUST0337,Mass Market,Savings,Transfer,Travel,Mobile,187.27,Johannesburg,2025,5,May,2025-05
TXN008800,2025-10-07,CUST0332,Mass Market,Current,Withdrawal,Dining,Mobile,233.1,Pretoria,2025,10,October,2025-10
TXN008801,2025-10-05,CUST0058,Affluent,Current,Payment,Dining,Mobile,164.84,Stellenbosch,2025,10,October,2025-10
TXN008802,2025-03-15,CUST0248,Mass Market,Savings,Deposit,Travel,Mobile,3203.06,Cape Town,2025,3,March,2025-03
TXN008803,2025-01-15,CUST0021,Mass Market,Credit,Transfer,Dining,Card,946.77,Port Elizabeth,2025,1,January,2025-01
TXN008804,2025-09-16,CUST0244,Mass Market,Current,Withdrawal,Travel,Branch,67.2,Pretoria,2025,9,September,2025-09
TXN008805,2025-04-26,CUST0480,Premium,Current,Payment,Travel,Card,158.33,Port Elizabeth,2025,4,April,2025-04
TXN008806,2025-01-04,CUST0271,Mass Market,Current,Withdrawal,Dining,Branch,106.63,Pretoria,2025,1,January,2025-01
TXN008807,2025-04-27,CUST0106,Mass Market,Current,Transfer,Utilities,ATM,150.3,Stellenbosch,2025,4,April,2025-04
TXN008808,2025-11-22,CUST0292,Affluent,Current,Payment,Travel,Online,367.49,Cape Town,2025,11,November,2025-11
TXN008809,2025-06-25,CUST0476,Affluent,Current,Withdrawal,Dining,Online,117.18,Stellenbosch,2025,6,June,2025-06
TXN008810,2025-11-29,CUST0090,Mass Market,Credit,Transfer,Travel,Mobile,369.15,Stellenbosch,2025,11,November,2025-11
